Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","1991","1991","hg/ha","46341","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","1992","1992","hg/ha","46667","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","1993","1993","hg/ha","48305","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","1994","1994","hg/ha","48333","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","1995","1995","hg/ha","46891","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","1996","1996","hg/ha","45385","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","1997","1997","hg/ha","45797","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","1998","1998","hg/ha","45647","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","1999","1999","hg/ha","45530","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2000","2000","hg/ha","45185","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2001","2001","hg/ha","45230","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2002","2002","hg/ha","45034","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2003","2003","hg/ha","44796","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2004","2004","hg/ha","44543","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2005","2005","hg/ha","44276","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2006","2006","hg/ha","44022","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2007","2007","hg/ha","43591","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2008","2008","hg/ha","43287","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2009","2009","hg/ha","42986","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2010","2010","hg/ha","41958","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2011","2011","hg/ha","41429","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2012","2012","hg/ha","43846","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2013","2013","hg/ha","42879","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2014","2014","hg/ha","42306","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2015","2015","hg/ha","42276","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","486","Bananas","2016","2016","hg/ha","42101","Fc","Calculated data"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1961","1961","tonnes","200000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1962","1962","tonnes","200000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1963","1963","tonnes","200000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1964","1964","tonnes","200000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1965","1965","tonnes","200000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1966","1966","tonnes","235000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1967","1967","tonnes","315000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1968","1968","tonnes","328000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1969","1969","tonnes","330000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1970","1970","tonnes","332000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1971","1971","tonnes","280000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1972","1972","tonnes","300000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1973","1973","tonnes","310000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1974","1974","tonnes","320000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1975","1975","tonnes","330000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1976","1976","tonnes","340000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1977","1977","tonnes","350000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1978","1978","tonnes","360000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1979","1979","tonnes","360000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1980","1980","tonnes","369000","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1981","1981","tonnes","370000","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1982","1982","tonnes","400000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1983","1983","tonnes","410000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1984","1984","tonnes","400000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1985","1985","tonnes","430000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1986","1986","tonnes","440000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1987","1987","tonnes","460000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1988","1988","tonnes","480000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1989","1989","tonnes","490000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1990","1990","tonnes","560000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1991","1991","tonnes","570000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1992","1992","tonnes","560000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1993","1993","tonnes","570000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1994","1994","tonnes","580000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1995","1995","tonnes","584678","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1996","1996","tonnes","590000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1997","1997","tonnes","592264","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1998","1998","tonnes","595000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","1999","1999","tonnes","600000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2000","2000","tonnes","610000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2001","2001","tonnes","610625","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2002","2002","tonnes","615000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2003","2003","tonnes","613545","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2004","2004","tonnes","614247","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2005","2005","tonnes","610089","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2006","2006","tonnes","608582","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2007","2007","tonnes","624427","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2008","2008","tonnes","613966","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2009","2009","tonnes","606550","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2010","2010","tonnes","600000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2011","2011","tonnes","580000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2012","2012","tonnes","570000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2013","2013","tonnes","562283","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2014","2014","tonnes","585566","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2015","2015","tonnes","583527","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","486","Bananas","2016","2016","tonnes","582839","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1961","1961","ha","140000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1962","1962","ha","140000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1963","1963","ha","140000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1964","1964","ha","150000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1965","1965","ha","150000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1966","1966","ha","163000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1967","1967","ha","219000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1968","1968","ha","270000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1969","1969","ha","240000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1970","1970","ha","270000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1971","1971","ha","459000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1972","1972","ha","309000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1973","1973","ha","359000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1974","1974","ha","408000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1975","1975","ha","407300","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1976","1976","ha","434892","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1977","1977","ha","338347","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1978","1978","ha","388000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1979","1979","ha","227000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1980","1980","ha","224000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1981","1981","ha","299000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1982","1982","ha","364000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1983","1983","ha","398000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1984","1984","ha","385000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1985","1985","ha","334442","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1986","1986","ha","396878","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1987","1987","ha","373000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1988","1988","ha","445000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1989","1989","ha","480500","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1990","1990","ha","494915","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1991","1991","ha","509762","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1992","1992","ha","536000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1993","1993","ha","552000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1994","1994","ha","574000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1995","1995","ha","600000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1996","1996","ha","615000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1997","1997","ha","630000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1998","1998","ha","645000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","1999","1999","ha","669000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2000","2000","ha","699000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2001","2001","ha","731000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2002","2002","ha","765000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2003","2003","ha","780000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2004","2004","ha","812000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2005","2005","ha","828000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2006","2006","ha","849000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2007","2007","ha","870000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2008","2008","ha","651000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2009","2009","ha","616000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2010","2010","ha","633000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2011","2011","ha","653889","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2012","2012","ha","669000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2013","2013","ha","672273","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2014","2014","ha","674290","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2015","2015","ha","674964","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","176","Beans, dry","2016","2016","ha","670737","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1961","1961","hg/ha","7143","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1962","1962","hg/ha","7143","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1963","1963","hg/ha","7857","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1964","1964","hg/ha","8000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1965","1965","hg/ha","8667","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1966","1966","hg/ha","8589","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1967","1967","hg/ha","7123","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1968","1968","hg/ha","6296","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1969","1969","hg/ha","4833","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1970","1970","hg/ha","6259","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1971","1971","hg/ha","4837","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1972","1972","hg/ha","7670","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1973","1973","hg/ha","4735","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1974","1974","hg/ha","4811","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1975","1975","hg/ha","7979","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1976","1976","hg/ha","7749","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1977","1977","hg/ha","7478","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1978","1978","hg/ha","7500","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1979","1979","hg/ha","8018","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1980","1980","hg/ha","5938","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1981","1981","hg/ha","8027","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1982","1982","hg/ha","6511","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1983","1983","hg/ha","7889","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1984","1984","hg/ha","7662","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1985","1985","hg/ha","7978","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1986","1986","hg/ha","6730","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1987","1987","hg/ha","8016","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1988","1988","hg/ha","7596","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1989","1989","hg/ha","8092","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1990","1990","hg/ha","8001","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1991","1991","hg/ha","7513","Fc","Calculated data"
